"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","id","reply_count","retweet_count","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","urls/1/display_url","urls/1/expanded_url","urls/1/url","urls/2/display_url","urls/2/expanded_url","urls/2/url","user/created_at","user/default_profile_image","user/description","user/fast_followers_count","user/favourites_count","user/followers_count","user/friends_count","user/has_custom_timelines","user/id_str","user/is_translator","user/listed_count","user/location","user/media_count","user/name","user/normal_followers_count","user/possibly_sensitive","user/profile_banner_url","user/profile_image_url_https","user/protected","user/screen_name","user/statuses_count","user/translator_type","user/url","user/verified","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/screen_name","user_mentions/3/id_str","user_mentions/3/name","user_mentions/3/screen_name","user_mentions/4/id_str","user_mentions/4/name","user_mentions/4/screen_name","user_mentions/5/id_str","user_mentions/5/name","user_mentions/5/screen_name"
"1555882236364304385","2022-08-06T11:43:26.000Z","41","3 books. Qur'an: https://t.co/yPlgAW0PMJ
Muhammad: https://t.co/db1GUieZAU
Islamic history: https://t.co/E3C5eqkmPT",,,,"1555882236364304385","1","16","https://twitter.com/jihadwatchRS/status/1555882236364304385","amazon.com/Critical-Quran…","https://www.amazon.com/Critical-Quran-Commentaries-Contemporary-Historical/dp/1642939498/","https://t.co/yPlgAW0PMJ","amazon.com/Truth-About-Mu…","https://www.amazon.com/Truth-About-Muhammad-Intolerant-Religion/dp/1596985283/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=","https://t.co/db1GUieZAU","amazon.com/History-Jihad-…","https://www.amazon.com/History-Jihad-Muhammad-ISIS/dp/1642932566/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=","https://t.co/E3C5eqkmPT","2009-02-03T17:23:43.000Z","false","Director of Jihad Watch. Author of 25 books, many bestsellers. The Truth About Muhammad, The History of Jihad, Did Muhammad Exist?, The Critical Qur'an, etc.","0","384","187558","748","true","19985444","false","1522","Reality","12722","Robert Spencer روبرت سبنسر रॉबर्ट स्पेंसर 🇺🇸","187558","false","https://pbs.twimg.com/profile_banners/19985444/1648646164","https://pbs.twimg.com/profile_images/1186705898539909120/1H9pu5vC_normal.jpg","false","jihadwatchRS","118865","none","https://t.co/RNkJ55ZAVZ","true",,,,,,,,,,,,,,,,,,
"1555881544182407168","2022-08-06T11:40:41.000Z","72","I was co-organizer of the event in Garland, with Pamela Geller. Did the @FBI want the jihadis to succeed? In other words, did the FBI want us dead? They certainly did nothing, less than nothing, to stop the attack.",,,,"1555881544182407168","9","34","https://twitter.com/jihadwatchRS/status/1555881544182407168",,,,,,,,,,"2009-02-03T17:23:43.000Z","false","Director of Jihad Watch. Author of 25 books, many bestsellers. The Truth About Muhammad, The History of Jihad, Did Muhammad Exist?, The Critical Qur'an, etc.","0","384","187558","748","true","19985444","false","1522","Reality","12722","Robert Spencer روبرت سبنسر रॉबर्ट स्पेंसर 🇺🇸","187558","false","https://pbs.twimg.com/profile_banners/19985444/1648646164","https://pbs.twimg.com/profile_images/1186705898539909120/1H9pu5vC_normal.jpg","false","jihadwatchRS","118865","none","https://t.co/RNkJ55ZAVZ","true","17629860","FBI","FBI",,,,,,,,,,,,,,,
"1555878995173879808","2022-08-06T11:30:33.000Z","112","Reader review of The Critical Qur'an: ""Hard to believe that there have been so few scholarly books on the Quran. This fills the gap admirably and exploded several myths as well."" Do you have yours yet? https://t.co/yPlgAW0PMJ https://t.co/t9SjA5pHPT",,,,"1555878995173879808","3","28","https://twitter.com/jihadwatchRS/status/1555878995173879808","amazon.com/Critical-Quran…","https://www.amazon.com/Critical-Quran-Commentaries-Contemporary-Historical/dp/1642939498/","https://t.co/yPlgAW0PMJ",,,,,,,"2009-02-03T17:23:43.000Z","false","Director of Jihad Watch. Author of 25 books, many bestsellers. The Truth About Muhammad, The History of Jihad, Did Muhammad Exist?, The Critical Qur'an, etc.","0","384","187558","748","true","19985444","false","1522","Reality","12722","Robert Spencer روبرت سبنسر रॉबर्ट स्पेंसर 🇺🇸","187558","false","https://pbs.twimg.com/profile_banners/19985444/1648646164","https://pbs.twimg.com/profile_images/1186705898539909120/1H9pu5vC_normal.jpg","false","jihadwatchRS","118865","none","https://t.co/RNkJ55ZAVZ","true",,,,,,,,,,,,,,,,,,
"1555876203445112833","2022-08-06T11:19:28.000Z","0","RT @AlinejadMasih: In iran #walkingunveiled is a punishable crime. This woman is practicing her civil disobedience in public. Last week Ira…","walkingunveiled",,,"1555876203445112833","0","271","https://twitter.com/jihadwatchRS/status/1555876203445112833",,,,,,,,,,"2009-02-03T17:23:43.000Z","false","Director of Jihad Watch. Author of 25 books, many bestsellers. The Truth About Muhammad, The History of Jihad, Did Muhammad Exist?, The Critical Qur'an, etc.","0","384","187558","748","true","19985444","false","1522","Reality","12722","Robert Spencer روبرت سبنسر रॉबर्ट स्पेंसर 🇺🇸","187558","false","https://pbs.twimg.com/profile_banners/19985444/1648646164","https://pbs.twimg.com/profile_images/1186705898539909120/1H9pu5vC_normal.jpg","false","jihadwatchRS","118865","none","https://t.co/RNkJ55ZAVZ","true","947924373029171200","Masih Alinejad 🏳️","AlinejadMasih",,,,,,,,,,,,,,,
"1555873758501408768","2022-08-06T11:09:45.000Z","0","RT @thevivafrei: If young and otherwise healthy people randomly drop dead while jogging, and you ask if it was vaccine related, you’re a fa…",,,,"1555873758501408768","0","1675","https://twitter.com/jihadwatchRS/status/1555873758501408768",,,,,,,,,,"2009-02-03T17:23:43.000Z","false","Director of Jihad Watch. Author of 25 books, many bestsellers. The Truth About Muhammad, The History of Jihad, Did Muhammad Exist?, The Critical Qur'an, etc.","0","384","187558","748","true","19985444","false","1522","Reality","12722","Robert Spencer روبرت سبنسر रॉबर्ट स्पेंसर 🇺🇸","187558","false","https://pbs.twimg.com/profile_banners/19985444/1648646164","https://pbs.twimg.com/profile_images/1186705898539909120/1H9pu5vC_normal.jpg","false","jihadwatchRS","118865","none","https://t.co/RNkJ55ZAVZ","true","96906231","Viva Frei","thevivafrei",,,,,,,,,,,,,,,
"1555873572878307328","2022-08-06T11:09:01.000Z","0","RT @TimRunsHisMouth: Biden is raising taxes on you... while sending Ukraine another billion...  

These people hate America.",,,,"1555873572878307328","0","5654","https://twitter.com/jihadwatchRS/status/1555873572878307328",,,,,,,,,,"2009-02-03T17:23:43.000Z","false","Director of Jihad Watch. Author of 25 books, many bestsellers. The Truth About Muhammad, The History of Jihad, Did Muhammad Exist?, The Critical Qur'an, etc.","0","384","187558","748","true","19985444","false","1522","Reality","12722","Robert Spencer روبرت سبنسر रॉबर्ट स्पेंसर 🇺🇸","187558","false","https://pbs.twimg.com/profile_banners/19985444/1648646164","https://pbs.twimg.com/profile_images/1186705898539909120/1H9pu5vC_normal.jpg","false","jihadwatchRS","118865","none","https://t.co/RNkJ55ZAVZ","true","34367582","Tim Young","TimRunsHisMouth",,,,,,,,,,,,,,,
"1555872928595689472","2022-08-06T11:06:27.000Z","62","Chris Elston Confronts Gender Insanity in Canada and Beyond https://t.co/JDrR0QBgvk https://t.co/9rDP8jEQ5a",,,,"1555872928595689472","2","16","https://twitter.com/jihadwatchRS/status/1555872928595689472","wp.me/p4hgqZ-17b7","https://wp.me/p4hgqZ-17b7","https://t.co/JDrR0QBgvk",,,,,,,"2009-02-03T17:23:43.000Z","false","Director of Jihad Watch. Author of 25 books, many bestsellers. The Truth About Muhammad, The History of Jihad, Did Muhammad Exist?, The Critical Qur'an, etc.","0","384","187558","748","true","19985444","false","1522","Reality","12722","Robert Spencer روبرت سبنسر रॉबर्ट स्पेंसर 🇺🇸","187558","false","https://pbs.twimg.com/profile_banners/19985444/1648646164","https://pbs.twimg.com/profile_images/1186705898539909120/1H9pu5vC_normal.jpg","false","jihadwatchRS","118865","none","https://t.co/RNkJ55ZAVZ","true",,,,,,,,,,,,,,,,,,
"1555870790641299457","2022-08-06T10:57:57.000Z","52","The man who should have gotten the part is Justin Trudeau.",,,,"1555870790641299457","3","12","https://twitter.com/jihadwatchRS/status/1555870790641299457",,,,,,,,,,"2009-02-03T17:23:43.000Z","false","Director of Jihad Watch. Author of 25 books, many bestsellers. The Truth About Muhammad, The History of Jihad, Did Muhammad Exist?, The Critical Qur'an, etc.","0","384","187558","748","true","19985444","false","1522","Reality","12722","Robert Spencer روبرت سبنسر रॉबर्ट स्पेंसर 🇺🇸","187558","false","https://pbs.twimg.com/profile_banners/19985444/1648646164","https://pbs.twimg.com/profile_images/1186705898539909120/1H9pu5vC_normal.jpg","false","jihadwatchRS","118865","none","https://t.co/RNkJ55ZAVZ","true",,,,,,,,,,,,,,,,,,
"1555865424616513536","2022-08-06T10:36:38.000Z","0","RT @JackPosobiec: BANNON: The Federal Reserve has usurped the power of the people and it is time to end it. The American people must be in…",,,,"1555865424616513536","0","2036","https://twitter.com/jihadwatchRS/status/1555865424616513536",,,,,,,,,,"2009-02-03T17:23:43.000Z","false","Director of Jihad Watch. Author of 25 books, many bestsellers. The Truth About Muhammad, The History of Jihad, Did Muhammad Exist?, The Critical Qur'an, etc.","0","384","187558","748","true","19985444","false","1522","Reality","12722","Robert Spencer روبرت سبنسر रॉबर्ट स्पेंसर 🇺🇸","187558","false","https://pbs.twimg.com/profile_banners/19985444/1648646164","https://pbs.twimg.com/profile_images/1186705898539909120/1H9pu5vC_normal.jpg","false","jihadwatchRS","118865","none","https://t.co/RNkJ55ZAVZ","true","592730371","Jack Posobiec 🇺🇸","JackPosobiec",,,,,,,,,,,,,,,
"1555853439740981248","2022-08-06T09:49:01.000Z","0","RT @RaheemKassam: The fucking nerve of this grifter, who has let America finance this whole operation, and is now handing the spoils of war…",,,,"1555853439740981248","0","803","https://twitter.com/jihadwatchRS/status/1555853439740981248",,,,,,,,,,"2009-02-03T17:23:43.000Z","false","Director of Jihad Watch. Author of 25 books, many bestsellers. The Truth About Muhammad, The History of Jihad, Did Muhammad Exist?, The Critical Qur'an, etc.","0","384","187558","748","true","19985444","false","1522","Reality","12722","Robert Spencer روبرت سبنسر रॉबर्ट स्पेंसर 🇺🇸","187558","false","https://pbs.twimg.com/profile_banners/19985444/1648646164","https://pbs.twimg.com/profile_images/1186705898539909120/1H9pu5vC_normal.jpg","false","jihadwatchRS","118865","none","https://t.co/RNkJ55ZAVZ","true","125128723","Raheem J. Kassam","RaheemKassam",,,,,,,,,,,,,,,
